strain,character_state,character_state_annotation
BUMA.0721.00028,0,adjacency exists
BUMA.0721.00022,2,some block is not presented
BUMA.0721.00009,0,adjacency exists
BUMA.0721.00004,0,adjacency exists
BUMA.0721.00003,0,adjacency exists
BUMA.0721.00016,0,adjacency exists
BUMA.0721.00030,0,adjacency exists
BUMA.0721.00020,0,adjacency exists
BUMA.0721.00006,0,adjacency exists
BUMA.0721.00013,2,some block is not presented
BUMA.0721.00031,0,adjacency exists
BUMA.0721.00023,0,adjacency exists
BUMA.0721.00005,0,adjacency exists
BUMA.0721.00012,0,adjacency exists
BUMA.0721.00014,0,adjacency exists
BUMA.0721.00019,0,adjacency exists
BUMA.0721.00002,0,adjacency exists
BUMA.0721.00021,0,adjacency exists
BUMA.0721.00017,0,adjacency exists
BUMA.0721.00015,2,some block is not presented
BUMA.0721.00032,0,adjacency exists
BUMA.0721.00026,0,adjacency exists
BUMA.0721.00007,0,adjacency exists
BUMA.0721.00010,0,adjacency exists
BUMA.0721.00025,2,some block is not presented
BUMA.0721.00029,0,adjacency exists
BUMA.0721.00024,0,adjacency exists
BUMA.0721.00011,2,some block is not presented
BUMA.0721.00027,0,adjacency exists
BUMA.0721.00001,0,adjacency exists
BUMA.0721.00008,0,adjacency exists
BUMA.0721.00018,0,adjacency exists
