strain,character_state,character_state_annotation
BUMA.0721.00019,1,1 copies
BUMA.0721.00016,2,2 copies
BUMA.0721.00005,0,0 copies
BUMA.0721.00009,0,0 copies
BUMA.0721.00029,2,2 copies
BUMA.0721.00006,2,2 copies
BUMA.0721.00013,1,1 copies
BUMA.0721.00025,1,1 copies
BUMA.0721.00030,0,0 copies
BUMA.0721.00010,1,1 copies
BUMA.0721.00026,0,0 copies
BUMA.0721.00015,1,1 copies
BUMA.0721.00020,1,1 copies
BUMA.0721.00024,0,0 copies
BUMA.0721.00031,1,1 copies
BUMA.0721.00014,1,1 copies
BUMA.0721.00032,1,1 copies
BUMA.0721.00007,0,0 copies
BUMA.0721.00012,2,2 copies
BUMA.0721.00002,2,2 copies
BUMA.0721.00011,2,2 copies
BUMA.0721.00017,1,1 copies
BUMA.0721.00022,1,1 copies
BUMA.0721.00028,0,0 copies
BUMA.0721.00004,0,0 copies
BUMA.0721.00027,2,2 copies
BUMA.0721.00001,1,1 copies
BUMA.0721.00021,1,1 copies
BUMA.0721.00008,1,1 copies
BUMA.0721.00003,0,0 copies
BUMA.0721.00018,1,1 copies
BUMA.0721.00023,2,2 copies
