strain,character_state,character_state_annotation
BUMA.0721.00005,2,some block is not presented
BUMA.0721.00016,0,adjacency exists
BUMA.0721.00024,0,adjacency exists
BUMA.0721.00023,0,adjacency exists
BUMA.0721.00030,2,some block is not presented
BUMA.0721.00029,0,adjacency exists
BUMA.0721.00002,0,adjacency exists
BUMA.0721.00018,0,adjacency exists
BUMA.0721.00017,0,adjacency exists
BUMA.0721.00021,0,adjacency exists
BUMA.0721.00022,0,adjacency exists
BUMA.0721.00004,2,some block is not presented
BUMA.0721.00013,0,adjacency exists
BUMA.0721.00031,1,complex break of adjacency
BUMA.0721.00012,0,adjacency exists
BUMA.0721.00019,0,adjacency exists
BUMA.0721.00027,0,adjacency exists
BUMA.0721.00020,0,adjacency exists
BUMA.0721.00007,3,inversion between 635h-637t and 643h-623h
BUMA.0721.00001,0,adjacency exists
BUMA.0721.00028,2,some block is not presented
BUMA.0721.00026,2,some block is not presented
BUMA.0721.00008,2,some block is not presented
BUMA.0721.00025,0,adjacency exists
BUMA.0721.00015,0,adjacency exists
BUMA.0721.00014,0,adjacency exists
BUMA.0721.00032,1,complex break of adjacency
BUMA.0721.00006,3,inversion between 635h-637t and 643h-623h
BUMA.0721.00010,0,adjacency exists
BUMA.0721.00003,1,complex break of adjacency
BUMA.0721.00009,1,complex break of adjacency
BUMA.0721.00011,4,inversion between 635h-637t and 755h-762t
