strain,character_state,character_state_annotation
BUMA.0521.00001,3,"chromosomes: 1, 2"
BUMA.0521.00002,3,"chromosomes: 1, 2"
BUMA.0521.00003,3,"chromosomes: 1, 2"
BUMA.0521.00004,3,"chromosomes: 1, 2"
BUMA.0521.00005,3,"chromosomes: 1, 2"
BUMA.0521.00006,3,"chromosomes: 1, 2"
BUMA.0521.00007,3,"chromosomes: 1, 2"
BUMA.0521.00008,3,"chromosomes: 1, 2"
BUMA.0521.00009,3,"chromosomes: 1, 2"
BUMA.0521.00010,3,"chromosomes: 1, 2"
BUMA.0521.00011,3,"chromosomes: 1, 2"
BUMA.0521.00012,3,"chromosomes: 1, 2"
BUMA.0521.00013,3,"chromosomes: 1, 2"
BUMA.0521.00014,3,"chromosomes: 1, 2"
BUMA.0521.00015,1,"chromosomes: 1, 1, 1, 2"
BUMA.0521.00016,3,"chromosomes: 1, 2"
BUMA.0521.00017,3,"chromosomes: 1, 2"
BUMA.0521.00018,3,"chromosomes: 1, 2"
BUMA.0521.00019,3,"chromosomes: 1, 2"
BUMA.0521.00020,3,"chromosomes: 1, 2"
BUMA.0521.00021,4,chromosomes: 2
BUMA.0521.00022,3,"chromosomes: 1, 2"
BUMA.0521.00023,3,"chromosomes: 1, 2"
BUMA.0521.00024,3,"chromosomes: 1, 2"
BUMA.0521.00025,3,"chromosomes: 1, 2"
BUMA.0521.00026,3,"chromosomes: 1, 2"
BUMA.0521.00027,3,"chromosomes: 1, 2"
BUMA.0521.00028,3,"chromosomes: 1, 2"
BUMA.0521.00029,2,"chromosomes: 1, 1, 2"
BUMA.0521.00030,3,"chromosomes: 1, 2"
BUMA.0521.00031,3,"chromosomes: 1, 2"
BUMA.0521.00032,3,"chromosomes: 1, 2"
