strain,character_state,character_state_annotation
STPN.0321.00092,0,0 copies
STPN.0321.00097,0,0 copies
STPN.0321.00086,0,0 copies
STPN.0321.00050,1,1 copies
STPN.0321.00059,1,1 copies
STPN.0321.00078,1,1 copies
STPN.0321.00014,0,0 copies
STPN.0321.00039,0,0 copies
STPN.0321.00008,0,0 copies
STPN.0321.00018,0,0 copies
STPN.0321.00090,0,0 copies
STPN.0321.00075,0,0 copies
STPN.0321.00056,0,0 copies
STPN.0321.00011,0,0 copies
STPN.0321.00047,1,1 copies
STPN.0321.00002,1,1 copies
STPN.0321.00037,0,0 copies
STPN.0321.00057,0,0 copies
STPN.0321.00016,0,0 copies
STPN.0321.00042,0,0 copies
STPN.0321.00080,0,0 copies
STPN.0321.00060,0,0 copies
STPN.0321.00077,0,0 copies
STPN.0321.00049,0,0 copies
STPN.0321.00019,0,0 copies
STPN.0321.00038,1,1 copies
STPN.0321.00012,0,0 copies
STPN.0321.00091,0,0 copies
STPN.0321.00071,0,0 copies
STPN.0321.00062,1,1 copies
STPN.0321.00093,1,1 copies
STPN.0321.00045,0,0 copies
STPN.0321.00025,1,1 copies
STPN.0321.00022,0,0 copies
STPN.0321.00082,0,0 copies
STPN.0321.00052,1,1 copies
STPN.0321.00036,0,0 copies
STPN.0321.00023,0,0 copies
STPN.0321.00083,0,0 copies
STPN.0321.00066,1,1 copies
STPN.0321.00084,0,0 copies
STPN.0321.00070,0,0 copies
STPN.0321.00041,0,0 copies
STPN.0321.00017,0,0 copies
STPN.0321.00053,1,1 copies
STPN.0321.00044,0,0 copies
STPN.0321.00035,0,0 copies
STPN.0321.00009,0,0 copies
STPN.0321.00074,0,0 copies
STPN.0321.00061,1,1 copies
STPN.0321.00088,0,0 copies
STPN.0321.00013,0,0 copies
STPN.0321.00033,0,0 copies
STPN.0321.00058,1,1 copies
STPN.0321.00031,0,0 copies
STPN.0321.00085,0,0 copies
STPN.0321.00001,1,1 copies
STPN.0321.00046,0,0 copies
STPN.0321.00032,0,0 copies
STPN.0321.00064,0,0 copies
STPN.0321.00094,0,0 copies
STPN.0321.00034,0,0 copies
STPN.0321.00067,0,0 copies
STPN.0321.00055,1,1 copies
STPN.0321.00095,0,0 copies
STPN.0321.00027,0,0 copies
STPN.0321.00087,0,0 copies
STPN.0321.00073,0,0 copies
STPN.0321.00081,0,0 copies
STPN.0321.00068,1,1 copies
STPN.0321.00006,0,0 copies
STPN.0321.00076,1,1 copies
STPN.0321.00063,0,0 copies
STPN.0321.00065,0,0 copies
STPN.0321.00005,1,1 copies
STPN.0321.00048,1,1 copies
STPN.0321.00040,1,1 copies
STPN.0321.00010,0,0 copies
STPN.0321.00072,0,0 copies
STPN.0321.00021,0,0 copies
STPN.0321.00003,1,1 copies
STPN.0321.00079,0,0 copies
STPN.0321.00051,1,1 copies
STPN.0321.00007,1,1 copies
STPN.0321.00026,1,1 copies
STPN.0321.00004,0,0 copies
STPN.0321.00024,0,0 copies
STPN.0321.00020,0,0 copies
STPN.0321.00054,0,0 copies
STPN.0321.00029,0,0 copies
STPN.0321.00089,0,0 copies
STPN.0321.00069,0,0 copies
STPN.0321.00015,0,0 copies
STPN.0321.00028,0,0 copies
STPN.0321.00030,0,0 copies
STPN.0321.00043,0,0 copies
