strain,character_state,character_state_annotation
YEPE.0221.00055,1,1 copies
YEPE.0221.00040,3,3 copies
YEPE.0221.00013,2,2 copies
YEPE.0221.00053,1,1 copies
YEPE.0221.00026,0,0 copies
YEPE.0221.00041,1,1 copies
YEPE.0221.00044,1,1 copies
YEPE.0221.00021,2,2 copies
YEPE.0221.00012,2,2 copies
YEPE.0221.00045,1,1 copies
YEPE.0221.00039,0,0 copies
YEPE.0221.00002,2,2 copies
YEPE.0221.00057,1,1 copies
YEPE.0221.00001,0,0 copies
YEPE.0221.00004,1,1 copies
YEPE.0221.00007,1,1 copies
YEPE.0221.00032,0,0 copies
YEPE.0221.00030,0,0 copies
YEPE.0221.00047,1,1 copies
YEPE.0221.00023,0,0 copies
YEPE.0221.00015,1,1 copies
YEPE.0221.00031,0,0 copies
YEPE.0221.00035,1,1 copies
YEPE.0221.00006,1,1 copies
YEPE.0221.00043,0,0 copies
YEPE.0221.00018,0,0 copies
YEPE.0221.00042,1,1 copies
YEPE.0221.00038,0,0 copies
YEPE.0221.00037,0,0 copies
YEPE.0221.00019,1,1 copies
YEPE.0221.00049,1,1 copies
YEPE.0221.00027,0,0 copies
YEPE.0221.00051,0,0 copies
YEPE.0221.00017,1,1 copies
YEPE.0221.00056,1,1 copies
YEPE.0221.00046,0,0 copies
YEPE.0221.00029,0,0 copies
YEPE.0221.00014,4,4 copies
YEPE.0221.00003,1,1 copies
YEPE.0221.00005,1,1 copies
YEPE.0221.00034,1,1 copies
YEPE.0221.00036,1,1 copies
YEPE.0221.00016,1,1 copies
YEPE.0221.00054,0,0 copies
YEPE.0221.00022,0,0 copies
YEPE.0221.00033,0,0 copies
YEPE.0221.00025,2,2 copies
YEPE.0221.00052,2,2 copies
YEPE.0221.00008,0,0 copies
YEPE.0221.00058,0,0 copies
YEPE.0221.00010,0,0 copies
YEPE.0221.00009,1,1 copies
YEPE.0221.00028,0,0 copies
YEPE.0221.00048,3,3 copies
YEPE.0221.00011,2,2 copies
YEPE.0221.00024,0,0 copies
YEPE.0221.00050,1,1 copies
YEPE.0221.00020,1,1 copies
