block,species,chr,chr_beg,chr_end,orientation
265,YEPE.0221.00019,1,4477986,4485187,+
265,YEPE.0221.00017,1,3005296,3012517,+
265,YEPE.0221.00018,1,692445,699655,-
265,YEPE.0221.00027,1,387098,394299,+
265,YEPE.0221.00029,1,4095488,4102689,-
265,YEPE.0221.00021,1,4591342,4598543,+
265,YEPE.0221.00025,1,3151124,3158325,+
265,YEPE.0221.00006,1,1224359,1231560,+
265,YEPE.0221.00005,1,621318,628519,-
265,YEPE.0221.00026,1,1706152,1713362,+
265,YEPE.0221.00004,1,1022405,1029606,-
265,YEPE.0221.00013,1,3256417,3263618,+
265,YEPE.0221.00016,1,1919729,1926890,+
265,YEPE.0221.00054,1,3003631,3010832,+
265,YEPE.0221.00007,1,3198559,3205760,+
265,YEPE.0221.00046,1,1006306,1013516,+
265,YEPE.0221.00002,1,752225,759436,-
265,YEPE.0221.00035,1,3086798,3094000,+
265,YEPE.0221.00008,1,1155212,1162413,-
265,YEPE.0221.00024,1,4824,12034,+
265,YEPE.0221.00036,1,1289855,1297049,-
265,YEPE.0221.00030,1,1242051,1249252,-
265,YEPE.0221.00051,1,15705,22906,-
265,YEPE.0221.00033,1,1688742,1695942,+
265,YEPE.0221.00003,1,3093219,3100420,+
265,YEPE.0221.00032,1,1486826,1494047,-
265,YEPE.0221.00041,1,1450458,1457659,-
265,YEPE.0221.00014,1,2774506,2781697,+
265,YEPE.0221.00009,1,1269475,1276666,-
265,YEPE.0221.00044,1,3571944,3579145,-
265,YEPE.0221.00053,1,3367392,3374593,+
265,YEPE.0221.00047,1,3149970,3157171,+
265,YEPE.0221.00034,1,1070195,1077396,+
265,YEPE.0221.00037,1,2743086,2750306,+
265,YEPE.0221.00057,1,1195738,1202949,+
265,YEPE.0221.00040,1,3272528,3279709,+
265,YEPE.0221.00039,1,2914591,2921752,+
265,YEPE.0221.00049,1,1174699,1181881,+
265,YEPE.0221.00022,1,2839227,2846437,+
265,YEPE.0221.00038,1,3826845,3834045,-
265,YEPE.0221.00028,1,527118,534319,+
265,YEPE.0221.00042,1,128975,136166,+
265,YEPE.0221.00031,1,1225235,1232436,+
265,YEPE.0221.00043,1,2558337,2565547,-
265,YEPE.0221.00050,1,2972580,2979790,-
265,YEPE.0221.00055,1,1041197,1048398,-
265,YEPE.0221.00023,1,31702,38903,-
265,YEPE.0221.00056,1,4390187,4397398,+
265,YEPE.0221.00052,1,1196906,1204117,-
265,YEPE.0221.00058,1,2291896,2299106,-
265,YEPE.0221.00001,1,3231238,3238439,+
265,YEPE.0221.00045,1,2915999,2923209,-
265,YEPE.0221.00048,1,2787699,2794880,+
265,YEPE.0221.00010,1,2665774,2672984,-
265,YEPE.0221.00011,1,1197666,1204877,-
265,YEPE.0221.00012,1,3482317,3489518,+
265,YEPE.0221.00020,1,4412280,4419501,+
265,YEPE.0221.00015,1,1312150,1319341,-
264,YEPE.0221.00019,1,4467451,4473123,+
264,YEPE.0221.00017,1,2994761,3000433,+
264,YEPE.0221.00018,1,704502,710175,-
264,YEPE.0221.00027,1,376563,382235,+
264,YEPE.0221.00029,1,4107551,4113224,-
264,YEPE.0221.00021,1,4580836,4586508,+
264,YEPE.0221.00025,1,3140604,3146276,+
264,YEPE.0221.00006,1,1213853,1219525,+
264,YEPE.0221.00005,1,633366,639039,-
264,YEPE.0221.00026,1,1695632,1701304,+
264,YEPE.0221.00004,1,1034453,1040126,-
264,YEPE.0221.00013,1,3245897,3251569,+
264,YEPE.0221.00016,1,1909209,1914881,+
264,YEPE.0221.00054,1,2993111,2998783,+
264,YEPE.0221.00007,1,3188039,3193711,+
264,YEPE.0221.00046,1,995786,1001458,+
264,YEPE.0221.00002,1,764283,769956,-
264,YEPE.0221.00035,1,3076280,3081951,+
264,YEPE.0221.00008,1,1167260,1172933,-
264,YEPE.0221.00024,1,4550641,4556329,+
264,YEPE.0221.00036,1,1301896,1307569,-
264,YEPE.0221.00030,1,1254099,1259772,-
264,YEPE.0221.00051,1,27753,33426,-
264,YEPE.0221.00033,1,1678222,1683894,+
264,YEPE.0221.00003,1,3082699,3088371,+
264,YEPE.0221.00032,1,1498909,1504582,-
264,YEPE.0221.00041,1,1462506,1468179,-
264,YEPE.0221.00014,1,2763995,2769658,+
264,YEPE.0221.00009,1,1281513,1287186,-
264,YEPE.0221.00044,1,3583992,3589665,-
264,YEPE.0221.00053,1,3356872,3362544,+
264,YEPE.0221.00047,1,3139450,3145122,+
264,YEPE.0221.00034,1,1059689,1065361,+
264,YEPE.0221.00037,1,2732566,2738238,+
