strain,character_state,character_state_annotation
BUMA.0521.00001,2,"chromosomes: 2, 2"
BUMA.0521.00002,2,"chromosomes: 2, 2"
BUMA.0521.00003,2,"chromosomes: 2, 2"
BUMA.0521.00004,2,"chromosomes: 2, 2"
BUMA.0521.00005,2,"chromosomes: 2, 2"
BUMA.0521.00006,2,"chromosomes: 2, 2"
BUMA.0521.00007,1,chromosomes: 2
BUMA.0521.00008,2,"chromosomes: 2, 2"
BUMA.0521.00009,2,"chromosomes: 2, 2"
BUMA.0521.00010,1,chromosomes: 2
BUMA.0521.00011,2,"chromosomes: 2, 2"
BUMA.0521.00012,2,"chromosomes: 2, 2"
BUMA.0521.00013,2,"chromosomes: 2, 2"
BUMA.0521.00014,1,chromosomes: 2
BUMA.0521.00015,1,chromosomes: 2
BUMA.0521.00016,1,chromosomes: 2
BUMA.0521.00017,2,"chromosomes: 2, 2"
BUMA.0521.00018,2,"chromosomes: 2, 2"
BUMA.0521.00019,1,chromosomes: 2
BUMA.0521.00020,1,chromosomes: 2
BUMA.0521.00021,1,chromosomes: 2
BUMA.0521.00022,1,chromosomes: 2
BUMA.0521.00023,1,chromosomes: 2
BUMA.0521.00024,1,chromosomes: 2
BUMA.0521.00025,2,"chromosomes: 2, 2"
BUMA.0521.00026,1,chromosomes: 2
BUMA.0521.00027,1,chromosomes: 2
BUMA.0521.00028,2,"chromosomes: 2, 2"
BUMA.0521.00029,2,"chromosomes: 2, 2"
BUMA.0521.00030,2,"chromosomes: 2, 2"
BUMA.0521.00031,2,"chromosomes: 2, 2"
BUMA.0521.00032,2,"chromosomes: 2, 2"
